trial,chromosome,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
4,9,1080,44,0.05458120072831675,17.975120800053467,4
4,10,1155,50,0.07308491735745806,18.280627051229832,72
4,11,1320,71,0.1490011678180836,18.14880671948413,20
4,12,1400,54,0.0942564672127419,17.82600185688461,70
4,13,795,30,0.05854582423932894,17.884902807193825,57
4,14,930,36,0.08139237951859392,18.110118393783708,2
4,15,985,51,0.05350276329863783,18.31475853277569,116
4,16,1020,51,0.1299543268276639,18.7276205075914,198
4,17,1275,85,0.1389545557191301,18.643024496402024,255
4,18,635,30,0.10507316675038483,18.190128070155893,106
4,19,1205,58,0.20947804443554904,18.138560223044248,24
4,20,765,33,0.06551606884077127,17.932869226099513,1
4,22,590,19,0.06538789313916722,17.64007441364033,68
5,2,2225,83,0.07341541552976663,22.255359587850403,12
5,3,1550,73,0.08080517103455089,22.64108290484716,4
5,4,1515,67,0.10306326391029022,22.389822578949268,53
5,5,1450,58,0.042572289635838784,22.217503506562988,143
5,6,1655,66,0.10063049263801285,22.579757148593576,93
5,7,1355,69,0.10518373603361102,22.706363056534844,13
5,8,1200,51,0.0876097252570325,22.410118208331884,122
5,9,1080,44,0.10922062222517243,22.43363766952007,10
5,10,1155,50,0.0753121486013847,22.8149211457704,93
5,11,1320,71,0.15014875690126656,22.65040433429783,13
5,12,1400,54,0.09154180476136242,22.24753152993285,6
5,13,795,30,0.05454871305260799,22.321042166791738,50
5,14,930,36,0.17710350800716446,22.602119825366962,16
5,15,985,51,0.06433558278892128,22.85751853905865,4
5,16,1020,51,0.14958311736686214,23.372786060960955,12
5,17,1275,85,0.13282347955727486,23.267207006198582,21
5,18,635,30,0.08347359617683096,22.701974959012784,19
5,19,1205,58,0.16876108158417114,22.637616315175663,9
5,20,765,33,0.11906882976945742,22.380906090600885,13
5,22,590,19,0.055984982310081095,22.015486975631436,25
6,2,2225,83,0.06505957217990425,67.80434218969586,81
6,3,1550,73,0.09026799205265995,68.97950701563155,36
6,4,1515,67,0.07130564141847458,68.21400416906441,5
6,5,1450,58,0.044211128368464275,67.68900787305898,26
6,6,1655,66,0.05987489599603469,68.7926687600803,191
6,7,1355,69,0.08616576793121955,69.17839293907642,20
6,8,1200,51,0.11897992095285234,68.27583789474212,159
6,9,1080,44,0.0882871589119231,68.34749351496367,93
6,10,1155,50,0.06441324114259873,69.50913168993468,60
6,11,1320,71,0.1148833698369646,69.00790616998697,31
6,12,1400,54,0.07472625371844324,67.7804928191374,60
6,13,795,30,0.04664672245507473,68.00445416905346,68
6,14,930,36,0.1853921966211137,68.86080006041877,55
6,15,985,51,0.06606342310475095,69.638911135623,62
6,16,1020,51,0.1385206854129382,71.20875210972137,25
6,17,1275,85,0.12717824046008797,70.88708944105433,61
6,18,635,30,0.09881365406145304,69.16502393172459,54
6,19,1205,58,0.1733728482658004,68.96894552228028,29
6,20,765,33,0.08740914030163906,68.18683872944445,12
6,22,590,19,0.10009179046482854,67.07353374705403,33
7,2,2225,83,0.09006631529328464,14.150902172845512,31
7,3,1550,73,0.08597129561232253,14.396161428399683,6
7,4,1515,67,0.07492523891970473,14.23639944937332,8
7,5,1450,58,0.04055267221925958,14.126831669700826,14
7,6,1655,66,0.09456198647947989,14.357167909827465,276
7,7,1355,69,0.12790587775319562,14.437669319418674,57
7,8,1200,51,0.12949529679342667,14.249304271908136,19
7,9,1080,44,0.13805937924308656,14.264258943528619,12
7,10,1155,50,0.06526124111069115,14.506695159903497,43
7,11,1320,71,0.1449214001883775,14.402088388858212,26
7,12,1400,54,0.0865362007303117,14.145924761388402,110
7,13,795,30,0.08506628651997099,14.192665944191917,19
7,14,930,36,0.05803327954067409,14.371387048821559,3
7,15,985,51,0.052964785852567475,14.533780390445866,75
7,16,1020,51,0.18893806085505535,14.861409349506346,94
7,17,1275,85,0.1598380143028579,14.794277705573732,181
7,18,635,30,0.08116021602395157,14.434879180777488,60
7,19,1205,58,0.24104859579472182,14.393957223559896,317
7,20,765,33,0.23637473720985092,14.230729967653861,344
7,22,590,19,0.12040174684556057,13.998380985485836,17
8,2,2225,83,0.0758638097262943,9.130358748393503,26
8,3,1550,73,0.12369571260762398,9.288603428642269,50
8,4,1515,67,0.10018098323354493,9.18552277943369,26
8,5,1450,58,0.06006072157113117,9.114828125237402,5
8,6,1655,66,0.09341490889260846,9.26344426853517,80
8,7,1355,69,0.12114721105700953,9.315384896796282,38
8,8,1200,51,0.14408703750103471,9.193849150281855,34
8,9,1080,44,0.11629323482765717,9.203498112248495,38
8,10,1155,50,0.06421547724491097,9.359921328384734,12
8,11,1320,71,0.17385673521222061,9.29242758590185,58
8,12,1400,54,0.041473682402322486,9.127147253346283,3
8,13,795,30,0.06642055302029173,9.157305314090937,44
8,14,930,36,0.1446196841647185,9.272618654628975,3
8,15,985,51,0.05649110500643632,9.377397095555912,42
8,16,1020,51,0.1360410850191874,9.588787853264995,16
8,17,1275,85,0.16767807045097508,9.5454735836172,119
8,18,635,30,0.07554783659816791,9.313584660568186,57
8,19,1205,58,0.17571527653012875,9.28718124504603,8
8,20,765,33,0.1908018713375899,9.181864751034945,110
8,22,590,19,0.09953093003256039,9.031949958599379,21
