trial,chromosome,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
11,12,1400,54,0.07075456762382763,12.501858402806038,19
11,13,795,30,0.05402392844867953,12.5431672361871,25
11,14,930,36,0.1978567503285712,12.70111703313297,42
11,15,985,51,0.0655317848029226,12.844636710834575,88
11,16,1020,51,0.16279016486418696,13.134188007333258,67
11,17,1275,85,0.12887449725694886,13.074858531109552,9
11,18,635,30,0.06050829106534074,12.757229988404152,116
11,19,1205,58,0.27783934054635634,12.721064059111468,56
11,20,765,33,0.1519795358573107,12.576807386236618,9
11,22,590,19,0.11004938745812903,12.371462445973014,5
12,2,2225,83,0.07807157332130882,6.0103945715567475,39
12,3,1550,73,0.09956750519349432,6.114564954490744,12
12,4,1515,67,0.10847590491760709,6.046708324591639,61
12,5,1450,58,0.06447353225967929,6.0001709674594,41
12,6,1655,66,0.09715074228341204,6.098003011690935,219
12,7,1355,69,0.12687683913357015,6.132194841250617,45
12,8,1200,51,0.1371843515591349,6.052189464547436,106
12,9,1080,44,0.09265361073779685,6.058541248767925,35
12,10,1155,50,0.07642446215990059,6.1615125859342905,115
12,11,1320,71,0.12200803474694338,6.1170823467057875,10
13,2,2225,83,0.09159315057742046,10.858126547984824,42
13,3,1550,73,0.12904295847672176,11.04631638926448,24
13,4,1515,67,0.09375575218866036,10.923729449955866,4
13,5,1450,58,0.04264208378443353,10.839657013956089,51
13,6,1655,66,0.0879149374096618,11.01639627858625,17
13,7,1355,69,0.10780800653967818,11.078165802674249,51
13,8,1200,51,0.11999914517045886,10.933631447330365,29
13,9,1080,44,0.12063850929809888,10.945106314088354,31
13,10,1155,50,0.06176823239377015,11.131130009613893,20
13,11,1320,71,0.18284387757936443,11.050864204373195,93
13,12,1400,54,0.06487727128964334,10.85430733117288,15
13,13,795,30,0.08180393177872688,10.890172300888873,60
13,14,930,36,0.17032092043500038,11.027306763918945,26
13,15,985,51,0.05951772058770521,11.151912773653823,7
13,16,1020,51,0.19560199513286763,11.403305699335244,79
13,17,1275,85,0.10752263032031568,11.351794928057826,8
13,18,635,30,0.054443339714200366,11.076024901826912,132
13,19,1205,58,0.1247273836424636,11.044625081191274,3
13,20,765,33,0.23633734073886334,10.919379200818428,132
13,22,590,19,0.04618975515795244,10.74109553940516,9
14,2,2225,83,0.0742602833638667,5.355016395028866,165
14,3,1550,73,0.11430618477803282,5.4478279570397605,49
14,4,1515,67,0.09872439211082595,5.387370467719388,10
14,5,1450,58,0.05868449414849354,5.345907580806141,7
14,6,1655,66,0.07277627187186664,5.433071941578443,14
14,7,1355,69,0.08335426668530457,5.463535467007308,12
14,8,1200,51,0.10408097128556,5.392253939840444,54
15,2,2225,83,0.07789781605261172,11.691969122856584,31
15,3,1550,73,0.13247474319568714,11.894610877283858,41
15,4,1515,67,0.12722600119021693,11.762609955860833,204
15,5,1450,58,0.06184221110027954,11.67208123330002,57
15,6,1655,66,0.08478306988433004,11.862393071693148,31
15,7,1355,69,0.10769229125181347,11.928906145120576,12
15,8,1200,51,0.05635244558573578,11.773272370509034,2
15,9,1080,44,0.09967996825047548,11.785628441994332,32
15,10,1155,50,0.07858559317753282,11.985937702951317,70
15,11,1320,71,0.1521788575322887,11.899507938815843,42
15,12,1400,54,0.06151376786482605,11.687856611840857,14
15,13,795,30,0.0663292374040146,11.726475807947885,22
15,14,930,36,0.17313462174341368,11.874141420458612,46
15,15,985,51,0.056601265353444896,12.008316465472516,71
15,16,1020,51,0.14772287996296277,12.279014942947645,135
15,17,1275,85,0.12772337583789728,12.223548436399893,8
15,18,635,30,0.06432115990788181,11.926600835222821,12
15,19,1205,58,0.28460862626879374,11.892789686336988,99
15,20,765,33,0.17682769580928515,11.757925632246915,13
15,22,590,19,0.07926493136239701,11.565950796151398,41
16,2,2225,83,0.0658337165612683,23.43128371251587,18
16,3,1550,73,0.09950106773237588,23.837387799012756,44
16,4,1515,67,0.11406821739398837,23.572851431556053,59
16,5,1450,58,0.04653371043747073,23.3914273993708,16
16,6,1655,66,0.07379822642600882,23.772821725029985,139
16,7,1355,69,0.13536434787634338,23.90611720996441,50
17,2,2225,83,0.08358191899983974,33.705041947520996,11
17,3,1550,73,0.059490302115315544,34.289207776349485,4
17,4,1515,67,0.09719490989781154,33.908681917366756,41
17,5,1450,58,0.06515732620670724,33.647710103354456,57
17,6,1655,66,0.09100632784387212,34.19633184779702,71
17,7,1355,69,0.1193710935557903,34.38807251238256,35
18,2,2225,83,0.08630965748103497,10.155053584768883,87
18,3,1550,73,0.16077915971598497,10.331057973174058,173
18,4,1515,67,0.06354840525076214,10.21640864283421,2
18,5,1450,58,0.06786702395002339,10.137779968835357,29
18,6,1655,66,0.09619497184477765,10.30307521520408,12
18,7,1355,69,0.10531474307059888,10.360845109876724,24
18,8,1200,51,0.10485317996659617,10.225669477425694,52
18,9,1080,44,0.06936608906227502,10.236401336765377,2
18,10,1155,50,0.09165104328909879,10.410379839203182,161
18,11,1320,71,0.18083595169134833,10.33531131337216,101
18,12,1400,54,0.06623372513430317,10.151481665505855,12
18,13,795,30,0.0931436368057318,10.185024347815965,55
18,14,930,36,0.10678537204323782,10.313279237297554,1
18,15,985,51,0.05875245289753688,10.429816901529948,20
18,16,1020,51,0.13348573088856824,10.664931920667431,23
18,17,1275,85,0.16271075766474163,10.616756515803315,35
18,18,635,30,0.0863838268047765,10.35884283418687,73
18,19,1205,58,0.2819276516593839,10.329476178742407,66
18,20,765,33,0.1037380071513331,10.21234007604209,7
18,22,590,19,0.07169397780126134,10.045600433900367,58
19,2,2225,83,0.06107605779673742,18.541926525673464,22
19,3,1550,73,0.12203069431525915,18.86328971797602,69
19,4,1515,67,0.11447602341966823,18.653953603534678,19
19,5,1450,58,0.055703401982146204,18.510386946408957,39
19,6,1655,66,0.07756127687012608,18.812196512220492,36
19,7,1355,69,0.11323216948002644,18.91767750584347,17
19,8,1200,51,0.09988971321429696,18.67086279196272,16
19,9,1080,44,0.07973068119857553,18.69045789756204,9
19,10,1155,50,0.07652371102169261,19.008122061745954,13
19,11,1320,71,0.15807047520303263,18.871055814017126,43
20,2,2225,83,0.08758531540847972,31.158390685948135,66
20,3,1550,73,0.06845123157368252,31.69841870752303,6
20,4,1515,67,0.12330598060166535,31.34664423417419,89
20,5,1450,58,0.061342396866951504,31.10539066292284,16
20,6,1655,66,0.07818743269389071,31.61256020387056,6
20,7,1355,69,0.11560242060228364,31.78981352243464,90
21,2,2225,83,0.09914894869993007,14.602279715132807,63
21,3,1550,73,0.11016960854629257,14.855362112889718,22
21,4,1515,67,0.1054194211227622,14.690504135844073,142
21,5,1450,58,0.05031107436701357,14.577441424576522,45
21,6,1655,66,0.08874876684160404,14.815124800927984,113
21,7,1355,69,0.125817699213774,14.89819399934058,17
21,8,1200,51,0.10867605920292056,14.703820589171631,7
21,9,1080,44,0.09474222144277253,14.719252276521521,57
21,10,1155,50,0.0680372543807028,14.969421587378442,203
21,11,1320,71,0.15168618064558634,14.861478128209367,19
21,12,1400,54,0.06788654784762627,14.597143536996157,26
21,13,795,30,0.07661315444507899,14.645375643838278,34
21,14,930,36,0.11368596141864905,14.829797494044225,1
21,15,985,51,0.06737304792879054,14.99737076741641,16
21,16,1020,51,0.12454948990506937,15.33545025129266,40
21,17,1275,85,0.13547753999568565,15.266177279826444,18
21,18,635,30,0.06187274849147242,14.895314862421607,37
21,19,1205,58,0.2698780181305183,14.853087599559977,132
22,2,2225,83,0.094543831011655,13.516430092574057,86
22,3,1550,73,0.10463740706009828,13.750692865488706,8
22,4,1515,67,0.1150142584748952,13.598093999735475,21
22,5,1450,58,0.049642415827888434,13.493438818302332,56
22,6,1655,66,0.10014644428964267,13.713447666461306,97
22,7,1355,69,0.15712536117860762,13.79033970216354,19
22,8,1200,51,0.14304185450842377,13.610420219613077,52
22,9,1080,44,0.10391249088236253,13.624704381219644,57
22,10,1155,50,0.08167684383486287,13.856270689184608,71
22,11,1320,71,0.15355944546519523,13.756354083813914,30
22,12,1400,54,0.08050230888055433,13.511675849121572,78
22,13,795,30,0.06208706967615399,13.556321336885615,20
22,14,930,36,0.11665103373549063,13.727029273898255,1
22,15,985,51,0.06157191842808028,13.882141522061234,105
22,16,1020,51,0.13621186148205092,14.19508085747276,55
22,17,1275,85,0.15616087742851548,14.130959138508725,26
22,18,635,30,0.07718461820953496,13.787674662618247,39
22,19,1205,58,0.25769827222514,13.748587488724539,100
22,20,765,33,0.12390088540052603,13.592678715792008,16
22,22,590,19,0.06769215948254675,13.370747369211061,24
23,2,2225,83,0.08960849501467033,6.851225857382398,10
23,3,1550,73,0.08724992316884432,6.969969279737441,7
23,4,1515,67,0.06207517298724504,6.892619766020048,3
23,5,1450,58,0.06397875538546563,6.839572010049502,107
23,6,1655,66,0.08181477310621382,6.9510903842826375,38
23,7,1355,69,0.11149708867767733,6.9900655204407665,10
24,2,2225,83,0.09710986730175115,12.294233352547993,39
24,3,1550,73,0.13848259701727064,12.507313372664395,102
24,4,1515,67,0.07463725421091298,12.368512960717231,3
24,5,1450,58,0.053169334640927206,12.273321019259315,35
24,6,1655,66,0.08878003109161321,12.473435997871736,104
24,7,1355,69,0.10550671857546631,12.54337522172013,16
24,8,1200,51,0.15287995283455635,12.379724606284302,27
24,9,1080,44,0.08784846392162088,12.392717150531109,31
24,10,1155,50,0.08244377848771882,12.603344528264033,117
24,11,1320,71,0.15702304834853137,12.512462686401317,29
24,12,1400,54,0.06217034773577261,12.28990900225584,4
24,13,795,30,0.07396394087211638,12.330517509158193,27
24,14,930,36,0.191643163077803,12.485789515034842,41
24,15,985,51,0.061925080197187954,12.626876041705941,35
24,16,1020,51,0.1431864603137863,12.911518450122223,55
24,17,1275,85,0.1589518330348625,12.853194812111957,45
24,18,635,30,0.08008275979490233,12.540951163160349,27
24,19,1205,58,0.27757557580358494,12.505398370473994,133
24,20,765,33,0.19144326594799682,12.363587343226865,25
24,22,590,19,0.06265582454424767,12.16172370435003,7
25,2,2225,83,0.09576573087385415,7.925402788921972,7
25,3,1550,73,0.11626324296773456,8.062763528487249,25
25,4,1515,67,0.09942520597974347,7.973286686751396,68
25,5,1450,58,0.059488375760087066,7.911921780402266,24
25,6,1655,66,0.0950892472134109,8.040924684781922,66
25,7,1355,69,0.12277111548856898,8.086010580245931,61
25,8,1200,51,0.14940067808321167,7.980514205905916,51
25,9,1080,44,0.10442509581512807,7.988889770567497,12
25,10,1155,50,0.055442307743867936,8.124669429130906,21
25,11,1320,71,0.15200395305456413,8.06608300228292,29
25,12,1400,54,0.07676962981007769,7.922615122795674,60
25,13,795,30,0.07236579490087372,7.94879314989414,27
25,14,930,36,0.18208878006747606,8.04888830451891,40
25,15,985,51,0.058447185876564514,8.139838876213298,46
25,16,1020,51,0.12700513781860817,8.323331874338335,38
25,17,1275,85,0.15426447112070463,8.285733895668862,37
25,18,635,30,0.07214137342468369,8.084447925632237,26
25,19,1205,58,0.20800380720799527,8.061529033967307,6
25,20,765,33,0.16471487336877733,7.9701114173811245,41
25,22,590,19,0.05879093061462126,7.839981249792852,7
26,2,2225,83,0.09045880857027178,19.068161112622548,48
26,3,1550,73,0.13351912560689017,19.398644847309296,29
26,4,1515,67,0.07971018122811403,19.183367607841706,2
26,5,1450,58,0.058597035295689145,19.035726415073334,29
26,6,1655,66,0.08463702974905965,19.346101575834357,22
26,7,1355,69,0.09542960080729554,19.454576203750587,23
26,8,1200,51,0.1045146676941354,19.200756692453982,29
26,9,1080,44,0.10316829517252207,19.22090792269801,19
26,10,1155,50,0.06508788321135686,19.5475876479131,71
26,11,1320,71,0.08770239454792124,19.406631351318083,3
26,12,1400,54,0.09078230155472672,19.061454113844043,62
26,13,795,30,0.0676371733296606,19.124437264558086,20
26,14,930,36,0.09453961653318173,19.365261685197733,1
26,15,985,51,0.06534531523655701,19.58408465237586,75
26,16,1020,51,0.17985210582569144,20.025560517322063,55
26,17,1275,85,0.09545589278546814,19.93510147897759,6
26,18,635,30,0.06731867396082616,19.450816527336546,23
26,19,1205,58,0.244800676378242,19.395674709257538,97
26,20,765,33,0.18748812420041308,19.175728053166587,19
27,2,2225,83,0.08689270409187952,9.253168558714535,17
27,3,1550,73,0.12655795214623097,9.413541742311438,28
27,4,1515,67,0.060289309564284604,9.309074585154384,1
27,5,1450,58,0.0660517353067505,9.237429037645818,50
27,6,1655,66,0.09837758376537711,9.38804417363073,55
27,7,1355,69,0.1066555155517574,9.440683440234592,7
27,8,1200,51,0.10144661246525208,9.317512951604552,10
27,9,1080,44,0.08839376460173902,9.327291698963153,8
27,10,1155,50,0.08191422013727681,9.48581891846146,67
27,11,1320,71,0.17514426985627132,9.417417337202401,9
27,12,1400,54,0.06725199977873705,9.249913866777852,11
27,13,795,30,0.09827980935901928,9.280477574860337,18
27,14,930,36,0.11714248744261105,9.397341961733924,1
27,15,985,51,0.05978073506378774,9.503529747113864,436
27,16,1020,51,0.14360988442527872,9.717763860661776,94
27,17,1275,85,0.18289131903743952,9.673866983321753,83
27,18,635,30,0.06926975423833046,9.438858989550548,326
27,19,1205,58,0.25688401661244076,9.412100429335675,123
27,20,765,33,0.10551058481262168,9.305367353675434,3
28,2,2225,83,0.08990076319940166,12.19193987802894,17
28,3,1550,73,0.11707003130547725,12.403246977867742,56
28,4,1515,67,0.11531630572424152,12.265601446911981,75
28,5,1450,58,0.05589427067565127,12.171201544628751,36
28,6,1655,66,0.061016806912748744,12.36965147785944,3
28,7,1355,69,0.12556034399280946,12.439008776344336,22
28,8,1200,51,0.09794142461767859,12.276719806615084,21
28,9,1080,44,0.10387928694602813,12.289604247131,38
28,10,1155,50,0.07567590190555419,12.498479111658806,84
28,11,1320,71,0.15968003283328666,12.408353447030429,29
28,12,1400,54,0.054587403674627284,12.187651508249255,11
28,13,795,30,0.08952668585597007,12.227922134362545,10
28,14,930,36,0.19732450729738002,12.38190220828043,31
28,15,985,51,0.05760254910538799,12.521814832471632,82
28,16,1020,51,0.12256683658200959,12.804088889798631,11
28,17,1275,85,0.1108216380644652,12.746250530325675,7
28,18,635,30,0.08992178473937189,12.436604887026949,38
28,19,1205,58,0.22014677949541378,12.40134790934495,51
29,2,2225,83,0.08748261625919185,24.65439565534845,19
29,3,1550,73,0.1437120290069811,25.08169835666822,48
29,4,1515,67,0.06135732538597896,24.803353202876135,1
29,5,1450,58,0.043893920219041024,24.61245884447209,8
29,6,1655,66,0.09213539785120656,25.01376193656361,18
29,7,1355,69,0.09781276171551039,25.154015439741908,128
29,8,1200,51,0.09559205849056934,24.825836617484565,5
29,9,1080,44,0.05483901830059115,24.85189137968444,4
29,10,1155,50,0.06364827277912367,25.27427564371826,158
29,11,1320,71,0.10748725415346609,25.09202459780771,12
29,12,1400,54,0.06321234102771797,24.645723765040383,28
29,13,795,30,0.06099260467494253,24.727158545675653,24
29,14,930,36,0.19433089806260442,25.038535217754934,30
29,15,985,51,0.059895740261006095,25.321464860494086,102
29,16,1020,51,0.15855909171277563,25.892276098262876,109
29,17,1275,85,0.09661989490438397,25.775316056401753,2
29,18,635,30,0.07453565676938141,25.149154323386718,106
29,19,1205,58,0.2526283522671299,25.07785808291311,193
29,20,765,33,0.1024655565376541,24.793475553821324,11
29,22,590,19,0.05686472019527729,24.38866576385045,3
30,2,2225,83,0.08805479231592674,10.872885119271801,71
30,3,1550,73,0.14441751925580354,11.06133075174856,107
30,4,1515,67,0.10204227603400043,10.938577189949903,10
30,5,1450,58,0.04972880038001515,10.85439048110255,27
30,6,1655,66,0.10417406411499153,11.031369973089127,95
30,7,1355,69,0.13350497535539382,11.093223455484353,66
30,8,1200,51,0.11960651989612212,10.948492646306805,80
30,9,1080,44,0.08437606312154768,10.959983109921058,6
30,10,1155,50,0.08114034063653253,11.146259652377356,22
30,11,1320,71,0.13101514325759686,11.065884748333719,10
