trial,chromosome,n_val,n_pos_val,auprc,scale_pos_weight,best_n_estimators
3,11,1320,71,0.16599065896614776,8.593758939195808,32
3,12,1400,54,0.0625489185200178,8.44090551932869,32
3,13,795,30,0.05617079208293654,8.468796089550231,37
3,14,930,36,0.1853497690553424,8.575439379680441,38
3,15,985,51,0.0628786549849845,8.672339856442507,19
3,16,1020,51,0.12874564002048855,8.867836802416232,129
3,17,1275,85,0.17970232411449802,8.827779197604201,18
3,18,635,30,0.05668659549044497,8.613325279407801,94
3,19,1205,58,0.27633782935406415,8.588907054345377,87
3,20,765,33,0.14856105120252822,8.49150897903235,39
3,22,590,19,0.06639483137984015,8.352865812249382,47
4,2,2225,83,0.05641134364249592,17.832274147128874,2
4,3,1550,73,0.08188959667683504,18.14133785407437,5
4,4,1515,67,0.06555471677680959,17.94001362940742,1
4,5,1450,58,0.07483291879013382,17.801941677460682,112
4,6,1655,66,0.0916249863844609,18.092200130935044,2
4,7,1355,69,0.12879737098041136,18.193644066277585,29
4,8,1200,51,0.14974020293932552,17.956275654997736,201
4,9,1080,44,0.0936719490648603,17.975120800053467,146
4,10,1155,50,0.06513777400554138,18.280627051229832,24
4,11,1320,71,0.15149900772906902,18.14880671948413,111
4,12,1400,54,0.07664510125450562,17.82600185688461,10
4,13,795,30,0.06213464354934477,17.884902807193825,256
4,14,930,36,0.14816996242619912,18.110118393783708,386
4,15,985,51,0.05946222805707021,18.31475853277569,139
4,16,1020,51,0.1227798820797362,18.7276205075914,235
4,17,1275,85,0.18858468486782276,18.643024496402024,61
4,18,635,30,0.08077029305030983,18.190128070155893,8
4,19,1205,58,0.20391049622494184,18.138560223044248,22
4,20,765,33,0.14595854574891842,17.932869226099513,8
4,22,590,19,0.06788426088506624,17.64007441364033,6
5,2,2225,83,0.058761853911084225,22.255359587850403,3
5,3,1550,73,0.10320234468500533,22.64108290484716,43
5,4,1515,67,0.10714169017117949,22.389822578949268,132
5,5,1450,58,0.09897637878627533,22.217503506562988,47
5,6,1655,66,0.11992940051452683,22.579757148593576,28
5,7,1355,69,0.15335005587250133,22.706363056534844,38
5,8,1200,51,0.08107966383397178,22.410118208331884,2
5,9,1080,44,0.06748843229284873,22.43363766952007,5
5,10,1155,50,0.06498229946630113,22.8149211457704,45
5,11,1320,71,0.09744808757836831,22.65040433429783,2
5,12,1400,54,0.0565703493926013,22.24753152993285,2
5,13,795,30,0.05931747284701207,22.321042166791738,64
5,14,930,36,0.14608940873602844,22.602119825366962,44
5,15,985,51,0.06450048878432102,22.85751853905865,3
5,16,1020,51,0.10253592830960964,23.372786060960955,55
5,17,1275,85,0.17276019467700954,23.267207006198582,12
5,18,635,30,0.07249202263967747,22.701974959012784,89
5,19,1205,58,0.2364556341818388,22.637616315175663,47
5,20,765,33,0.14446414540535346,22.380906090600885,5
5,22,590,19,0.09122967059047224,22.015486975631436,85
6,2,2225,83,0.07244832523906251,67.80434218969586,13
6,3,1550,73,0.11109957165683809,68.97950701563155,17
6,4,1515,67,0.12142480646923579,68.21400416906441,118
6,5,1450,58,0.06595457906749456,67.68900787305898,77
6,6,1655,66,0.11646085917736168,68.7926687600803,31
6,7,1355,69,0.10221052306804053,69.17839293907642,27
6,8,1200,51,0.16986230001799013,68.27583789474212,67
6,9,1080,44,0.09986540920369348,68.34749351496367,96
6,10,1155,50,0.06663642053504068,69.50913168993468,81
6,11,1320,71,0.16829777751459882,69.00790616998697,10
6,12,1400,54,0.05597444656430821,67.7804928191374,70
6,13,795,30,0.07597799358732481,68.00445416905346,15
6,14,930,36,0.1263122296193209,68.86080006041877,76
6,15,985,51,0.07873682654736922,69.638911135623,70
6,16,1020,51,0.15236512785749207,71.20875210972137,40
6,17,1275,85,0.16801010126964505,70.88708944105433,61
6,18,635,30,0.0682783904066774,69.16502393172459,14
6,19,1205,58,0.18992467107695535,68.96894552228028,40
6,20,765,33,0.13499097552782002,68.18683872944445,43
6,22,590,19,0.06559496469066224,67.07353374705403,25
7,2,2225,83,0.09191707839187456,14.150902172845512,73
7,3,1550,73,0.1164452570109738,14.396161428399683,110
7,4,1515,67,0.11419603862114877,14.23639944937332,24
7,5,1450,58,0.07218952176498714,14.126831669700826,94
7,6,1655,66,0.11924373035334473,14.357167909827465,195
7,7,1355,69,0.16236553509816642,14.437669319418674,34
7,8,1200,51,0.1382594159080809,14.249304271908136,21
7,9,1080,44,0.10897944515116262,14.264258943528619,14
7,10,1155,50,0.07845503855914623,14.506695159903497,23
7,11,1320,71,0.14138021287738065,14.402088388858212,5
7,12,1400,54,0.06216505302346769,14.145924761388402,34
7,13,795,30,0.07646587648142907,14.192665944191917,39
7,14,930,36,0.17466513283665913,14.371387048821559,44
7,15,985,51,0.05452465852292444,14.533780390445866,13
7,16,1020,51,0.14511636579225162,14.861409349506346,48
7,17,1275,85,0.09924748993362771,14.794277705573732,4
7,18,635,30,0.06969135758985961,14.434879180777488,192
7,19,1205,58,0.2473564056726457,14.393957223559896,33
7,20,765,33,0.17190619920092337,14.230729967653861,75
7,22,590,19,0.05190690933192716,13.998380985485836,2
8,2,2225,83,0.08882941430521155,9.130358748393503,41
8,3,1550,73,0.11410550316894516,9.288603428642269,40
8,4,1515,67,0.1060942190307551,9.18552277943369,35
8,5,1450,58,0.07941358567956533,9.114828125237402,39
8,6,1655,66,0.1276278282577694,9.26344426853517,86
8,7,1355,69,0.0917128250459321,9.315384896796282,2
8,8,1200,51,0.1510369652060074,9.193849150281855,54
8,9,1080,44,0.10518577031520973,9.203498112248495,67
8,10,1155,50,0.07696484859628691,9.359921328384734,73
8,11,1320,71,0.1796944390373146,9.29242758590185,74
8,12,1400,54,0.06599714798026898,9.127147253346283,5
8,13,795,30,0.06536783273442072,9.157305314090937,139
8,14,930,36,0.16602467357671774,9.272618654628975,155
8,15,985,51,0.08322815038170242,9.377397095555912,125
8,16,1020,51,0.11444880037459698,9.588787853264995,35
8,17,1275,85,0.16731609297379793,9.5454735836172,51
8,18,635,30,0.07306896861020137,9.313584660568186,116
8,19,1205,58,0.27191709062816,9.28718124504603,22
8,20,765,33,0.2009760985595509,9.181864751034945,86
8,22,590,19,0.08133813371608345,9.031949958599379,33
9,2,2225,83,0.08097567005037186,7.256556299124394,38
9,3,1550,73,0.12272762089101794,7.382324788940213,5
9,4,1515,67,0.10491941230906943,7.300399143415719,5
9,5,1450,58,0.0661587776845181,7.244212989907484,291
9,6,1655,66,0.12005495844058292,7.362328985184094,211
9,7,1355,69,0.15221936340148076,7.40360995820774,73
9,8,1200,51,0.13466171196766416,7.30701671239544,4
9,9,1080,44,0.11771794768130996,7.314685440171482,21
9,10,1155,50,0.08290505057358755,7.439006280749894,141
9,11,1320,71,0.17024548114804833,7.385364123233155,11
9,12,1400,54,0.07333986539057394,7.254003891792249,7
9,13,795,30,0.07488043990564476,7.27797268334762,78
9,14,930,36,0.19261296456910562,7.369620533198164,31
9,15,985,51,0.06349372613096416,7.452895536565867,119
9,16,1020,51,0.14235025329466064,7.6209030570480625,48
9,17,1275,85,0.1750336767852774,7.586478074972744,102
9,18,635,30,0.07059701004400563,7.402179180305043,47
9,19,1205,58,0.2678089431934585,7.38119447680044,50
9,20,765,33,0.16007894405599207,7.297491843740999,6
9,22,590,19,0.05659971086522057,7.17834371809132,50
10,2,2225,83,0.08474055616022659,35.64698236778744,19
10,3,1550,73,0.10998246647374205,36.26480533423072,34
10,4,1515,67,0.1195505903102814,35.86235520208834,31
10,5,1450,58,0.06825395131052472,35.58634730786674,6
10,6,1655,66,0.09180999701523387,36.16657829174087,12
10,7,1355,69,0.107995499692026,36.3693662336847,11
10,8,1200,51,0.12930718020746018,35.894863234137404,36
11,2,2225,83,0.09375085503064573,5.4961070468289295,127
11,3,1550,73,0.14574472199293345,5.591363950331375,46
11,4,1515,67,0.1121301981805949,5.529313564566778,9
11,5,1450,58,0.06040852166552056,5.486758239216641,32
11,6,1655,66,0.1023754579954556,5.576219152523595,24
11,7,1355,69,0.1088578775668035,5.607485312032698,6
11,8,1200,51,0.15926913745441854,5.534325703383466,57
11,9,1080,44,0.11791148725075967,5.540133988613087,30
11,10,1155,50,0.08032538336093004,5.6342944443175575,226
11,11,1320,71,0.09594010003119455,5.593665938483403,4
11,12,1400,54,0.06928779019973146,5.494173856573618,54
11,13,795,30,0.07407433695134386,5.512327790580489,46
11,14,930,36,0.16920465869943765,5.581741762253399,26
11,15,985,51,0.07062266262098836,5.644814150031767,6
11,16,1020,51,0.13236607431122382,5.772062844754066,92
11,17,1275,85,0.15514639463507346,5.745989404575018,60
11,18,635,30,0.08596905707262249,5.606401642563419,291
11,19,1205,58,0.2447783042042202,5.590507853270944,68
11,20,765,33,0.09808048997347915,5.5271115792764,1
11,22,590,19,0.06795681878067075,5.436868931661486,48
12,2,2225,83,0.07850267956032345,6.0103945715567475,242
12,3,1550,73,0.08983255293483407,6.114564954490744,4
12,4,1515,67,0.10652452462682299,6.046708324591639,17
12,5,1450,58,0.061242191920107825,6.0001709674594,50
12,6,1655,66,0.12809593859372997,6.098003011690935,243
12,7,1355,69,0.14893050720204176,6.132194841250617,45
13,2,2225,83,0.10258710476934932,9.497183638234594,25
13,3,1550,73,0.15152709203006343,9.661786019095112,18
13,4,1515,67,0.120662616043075,9.554563961116878,287
13,5,1450,58,0.07484487231664338,9.481029050644521,141
13,6,1655,66,0.12815441427212193,9.635616054660485,48
13,7,1355,69,0.16480622287388913,9.689643470063832,40
13,8,1200,51,0.18098688703777324,9.563224855520287,17
13,9,1080,44,0.09333573742878401,9.57326147798396,7
13,10,1155,50,0.07829292980766586,9.735969214872231,3
13,11,1320,71,0.18204722800994574,9.665763817203223,62
13,12,1400,54,0.0514361132163448,9.493843116897237,2
13,13,795,30,0.08892265774211504,9.525212819770678,9
13,14,930,36,0.17070250321055874,9.645159034504104,57
13,15,985,51,0.06576197502236775,9.754147095349591,16
13,16,1020,51,0.10326844946819404,9.974030771414558,14
13,17,1275,85,0.17153068718197179,9.9289762906064,32
13,18,635,30,0.06347043106728686,9.687770906835862,103
13,19,1205,58,0.23989449968371512,9.660306697290464,30
13,20,765,33,0.14784450441179864,9.550758966328162,14
13,22,590,19,0.06533343734203434,9.394821138135057,55
14,2,2225,83,0.0976653404196171,10.953713723333605,109
14,3,1550,73,0.111560267455524,11.14356025329503,5
14,4,1515,67,0.12522423247927722,11.019894146303908,212
14,5,1450,58,0.06645086799746627,10.935081596745277,130
14,6,1655,66,0.11960211327075333,11.113376747375161,72
14,7,1355,69,0.15040984961379142,11.175690046146952,17
14,8,1200,51,0.15427381131448623,11.02988331377678,9
14,9,1080,44,0.09355697207224874,11.04145919704955,14
14,10,1155,50,0.0760211278526835,11.22912051205987,58
14,11,1320,71,0.14631186326737938,11.14814810411325,6
14,12,1400,54,0.0692986463685929,10.949860884870128,10
14,13,795,30,0.07518944167016482,10.9860415841122,34
14,14,930,36,0.18014676458964746,11.124383280812475,43
14,15,985,51,0.065895632872663,11.250086232680914,15
14,16,1020,51,0.12779954763651813,11.50369224176695,7
14,17,1275,85,0.17516627809509805,11.451728006523654,29
14,18,635,30,0.08384450874391873,11.173530298340724,55
14,19,1205,58,0.2503716843592147,11.141854056155957,13
14,20,765,33,0.17589376646910615,11.015505600686385,37
14,22,590,19,0.05484367684332937,10.835652457509386,7
15,2,2225,83,0.07351547408048159,6.7911984644939745,19
15,3,1550,73,0.146082621382765,6.90890150981066,36
15,4,1515,67,0.11983860908253999,6.832229698120071,36
15,5,1450,58,0.06927137279436626,6.779646722986675,78
15,6,1655,66,0.12175088462663362,6.890188022838711,86
15,7,1355,69,0.1451040616500333,6.928821676193653,17
15,8,1200,51,0.1656030473357512,6.838422887071032,24
15,9,1080,44,0.07569994496450907,6.8455998247464915,1
15,10,1155,50,0.07587113679886741,6.961948057549781,60
15,11,1320,71,0.08209521223633073,6.911745933740203,1
15,12,1400,54,0.07017654788444921,6.788809741242848,65
15,13,795,30,0.07363464054722171,6.811241431110155,59
15,14,930,36,0.15127721400701952,6.897011969024164,78
15,15,985,51,0.068555951283701,6.974946605191696,9
15,16,1020,51,0.143279277751247,7.132179921945512,33
15,17,1275,85,0.13677379692445343,7.09996258967754,8
15,18,635,30,0.0898686981470171,6.92748265306818,6
15,19,1205,58,0.20642015435776917,6.907843683790767,8
15,20,765,33,0.11340236407457997,6.829508841521856,2
15,22,590,19,0.0420711290565295,6.7180016010892185,10
16,2,2225,83,0.06499141547293494,30.988965436382106,189
16,3,1550,73,0.05829317559650296,31.52605702958847,2
16,4,1515,67,0.09639411348780794,31.176195346875666,8
16,5,1450,58,0.07421478758605934,30.93625360353385,303
16,6,1655,66,0.09889230979790606,31.44066538568352,123
16,7,1355,69,0.13577440843119215,31.616954880793525,40
17,2,2225,83,0.0767401765747348,11.876548723854599,16
17,3,1550,73,0.13907229446723463,12.082389557392048,171
17,4,1515,67,0.12181896761871602,11.948304754532831,157
17,5,1450,58,0.0690101317368454,11.856346866763527,63
17,6,1655,66,0.10039913003168642,12.049663133480635,335
17,7,1355,69,0.11050385055903159,12.11722624017666,2
17,8,1200,51,0.1473485757251344,11.959135495338993,52
17,9,1080,44,0.13581564499290943,11.971686630523202,144
17,10,1155,50,0.07632478341329449,12.175158147818289,105
17,11,1320,71,0.17394013035807543,12.087363928199666,83
17,12,1400,54,0.062843358439015,11.872371289160542,53
17,13,795,30,0.07846247370955636,11.911600161510588,3
17,14,930,36,0.14646520959539908,12.061596951905205,13
17,15,985,51,0.06398608978890966,12.197890200962615,301
17,16,1020,51,0.11443029332169898,12.472862160212978,31
17,17,1275,85,0.15983542568991363,12.416520011116075,133
17,18,635,30,0.08455984223582905,12.114884536650369,85
17,19,1205,58,0.2738625998221942,12.080539615539767,114
17,20,765,33,0.1586249620341478,11.943546480109214,38
17,22,590,19,0.06569695491842344,11.748540962160554,195
18,2,2225,83,0.05541900357451876,6.969157187099725,13
18,3,1550,73,0.13463357695016448,7.089944560418438,10
18,4,1515,67,0.11679238919629095,7.011263616210273,16
18,5,1450,58,0.06757363670807545,6.957302740087166,78
18,6,1655,66,0.11405269523138886,7.070740699287283,75
18,7,1355,69,0.1566188065729425,7.110386721171372,112
18,8,1200,51,0.12151257925239103,7.0176190934525176,24
18,9,1080,44,0.13295954832777745,7.0249840978834435,24
18,10,1155,50,0.07943428349627135,7.14438115675114,44
18,11,1320,71,0.06183915329345266,7.092863520536505,1
18,12,1400,54,0.053328503193608934,6.966705868985461,9
18,13,795,30,0.07617811847636542,6.989725365982178,33
18,14,930,36,0.16390070733896725,7.077743462327028,16
18,15,985,51,0.065130923730325,7.157720322466018,27
18,16,1020,51,0.1322675848837191,7.319073831016151,21
18,17,1275,85,0.1829377741038421,7.286012265535715,23
18,18,635,30,0.0654801668454825,7.109012609858416,13
18,19,1205,58,0.250057807976071,7.0888590147893735,131
19,2,2225,83,0.09098407636969777,20.073265224328292,22
19,3,1550,73,0.123315054906653,20.421169126519583,168
19,4,1515,67,0.05219821874535168,20.194544382839734,2
19,5,1450,58,0.08074685759493269,20.03912085757311,150
19,6,1655,66,0.10610844572093639,20.365856240403257,40
19,7,1355,69,0.12121186413406773,20.4800486873525,3
19,8,1200,51,0.12656946047028328,20.212850065562304,19
20,2,2225,83,0.059025953847047986,11.279710923816326,16
20,3,1550,73,0.15391292882021307,11.475207540940149,8
20,4,1515,67,0.11333451418120266,11.34786096486868,52
20,5,1450,58,0.0652938844493576,11.260524280170108,21
20,6,1655,66,0.07024137153949309,11.44412573343242,81
20,7,1355,69,0.14092668120059124,11.508293559487427,7
20,8,1200,51,0.17137034452363006,11.358147423352944,17
20,9,1080,44,0.10002322909056638,11.370067820425813,30
21,2,2225,83,0.06535884305916294,8.92933553716242,7
21,3,1550,73,0.12530277088924682,9.084096142506741,21
21,4,1515,67,0.11484585186787995,8.983285021110893,69
21,5,1450,58,0.06253736970495413,8.914146851910981,48
21,6,1655,66,0.10756360291289496,9.059490911910627,31
21,7,1355,69,0.1508501367234187,9.110287962775258,29
21,8,1200,51,0.1575750220463719,8.991428070158467,192
21,9,1080,44,0.10893851581882896,9.000864590820987,49
21,10,1155,50,0.07731320309122404,9.153843835248631,20
21,11,1320,71,0.11398249119158788,9.087836103252936,2
21,12,1400,54,0.06885014253909186,8.926194749637766,24
21,13,795,30,0.06748409701738131,8.955688820019889,18
21,14,930,36,0.17063062846583568,9.068463305442641,11
21,15,985,51,0.06870503766246827,9.170934838257493,25
21,16,1020,51,0.13124299340610293,9.377671403277079,55
21,17,1275,85,0.18053943160699815,9.335310784391174,14
21,18,635,30,0.06985726629884312,9.10852736236844,85
21,19,1205,58,0.24562067334239618,9.082705271142732,18
21,20,765,33,0.1424996111577495,8.979707531564536,2
21,22,590,19,0.11049305650637506,8.833093414799762,12
22,2,2225,83,0.07800754497216002,7.682552548825014,14
22,3,1550,73,0.12161428156753906,7.815704279779404,107
22,4,1515,67,0.10437291896742878,7.728969187968116,24
22,5,1450,58,0.07799945182319062,7.669484625449742,84
22,6,1655,66,0.11756389228621643,7.7945346220547185,100
22,7,1355,69,0.16493665026317786,7.838238995237774,23
22,8,1200,51,0.179647790898978,7.735975241437076,4
22,9,1080,44,0.0905431505363911,7.744094161995742,72
22,10,1155,50,0.06947360154971234,7.8757132594418655,29
22,11,1320,71,0.16093354374896307,7.81892203823899,5
22,12,1400,54,0.08804096914861051,7.679850302380985,26
22,13,795,30,0.08088861072486707,7.705226182215085,156
22,14,930,36,0.2002422524650461,7.802254220507656,66
22,15,985,51,0.069395343857407,7.890417884235194,2
22,16,1020,51,0.10278485445931583,8.068288288804094,18
22,17,1275,85,0.1611310059182731,8.031842387623959,14
22,18,635,30,0.08696698447745231,7.8367242234961845,182
22,19,1205,58,0.2434077818414508,7.814507612647994,18
22,20,765,33,0.13143176843812307,7.725891215221054,2
22,22,590,19,0.10390734148810561,7.599748497013505,18
23,2,2225,83,0.09631517993013819,6.854745959012656,108
23,3,1550,73,0.14381195868985122,6.973550390729136,122
23,4,1515,67,0.10147100828785142,6.896161135488837,4
23,5,1450,58,0.06650334929462239,6.843086124032024,121
23,6,1655,66,0.1188166544671578,6.954661795458262,121
23,7,1355,69,0.15331100193005118,6.993656956710176,45
23,8,1200,51,0.17238862864259571,6.9024122761611295,171
23,9,1080,44,0.10422967295965846,6.9096563708207315,54
23,10,1155,50,0.07271734111605502,7.0270933125941655,11
23,11,1320,71,0.08758950903220039,6.976421430875981,2
23,12,1400,54,0.06725510219141201,6.8523348836864875,7
23,13,795,30,0.06157079632559549,6.874976474309359,3
23,14,930,36,0.22230099061139896,6.961549595569511,4
23,15,985,51,0.06354173699415078,7.040213491953861,91
23,16,1020,51,0.12125385050370314,7.19891809295696,74
23,17,1275,85,0.13441908781177062,7.166399292434687,2
23,18,635,30,0.07405202167556649,6.992305403901588,8
23,19,1205,58,0.26290755450592973,6.972482666280629,6
23,20,765,33,0.1902578705306447,6.893414818933788,92
23,22,590,19,0.07209540336061479,6.78086416830084,223
24,2,2225,83,0.07476961315647848,5.532472870501732,22
24,3,1550,73,0.17481046135840572,5.628360055715737,22
24,4,1515,67,0.11042944160402866,5.565899104187352,56
24,5,1450,58,0.08061903750763441,5.523062205089682,84
24,6,1655,66,0.1263477752400226,5.613115050062304,120
24,7,1355,69,0.17007619847036987,5.644588086845439,61
24,8,1200,51,0.14733438204414964,5.570944406578708,57
24,9,1080,44,0.11104197973662354,5.5767911232061715,15
24,10,1155,50,0.07651483972561901,5.671574605809486,112
24,11,1320,71,0.18638403125049297,5.630677275320594,63
24,12,1400,54,0.057687196204854914,5.530526889000663,3
24,13,795,30,0.09345410990073759,5.54880094125804,23
24,14,930,36,0.1967690260164043,5.618674200974793,88
24,15,985,51,0.07134232872388596,5.6821639167478715,78
24,16,1020,51,0.15436499344124163,5.810254571707741,29
24,17,1275,85,0.18781300261824818,5.784008612667613,91
24,18,635,30,0.07754950857177789,5.64349724711319,27
24,19,1205,58,0.20247927890932138,5.627498294159604,9
24,20,765,33,0.16108887595528754,5.563682549128205,5
24,22,590,19,0.05574408518597743,5.47284279738432,57
25,2,2225,83,0.09701800802680235,5.305824250941039,33
25,3,1550,73,0.1480699731480246,5.397783229244498,47
25,4,1515,67,0.11167455908069848,5.33788111329863,113
25,5,1450,58,0.07609392482859251,5.296799111924637,169
25,6,1655,66,0.11892160673070365,5.383162765196134,130
25,7,1355,69,0.1608570409572575,5.4133464471993635,16
25,8,1200,51,0.16431739309664253,5.34271972496614,20
25,9,1080,44,0.09749762345936773,5.348326919361214,9
25,10,1155,50,0.08866479142827252,5.439227410399628,113
25,11,1320,71,0.18541734521842812,5.400005519396116,89
25,12,1400,54,0.06825217032346413,5.303957990394999,2
25,13,795,30,0.07576976967194252,5.321483410202681,62
25,14,930,36,0.1656503799832166,5.388494174570663,9
25,15,985,51,0.06651029825465693,5.4493829094129556,146
25,16,1020,51,0.14897939973513724,5.572226079061136,9
25,17,1275,85,0.1943909740807623,5.547055337292693,80
25,18,635,30,0.06150290692058699,5.412300295859676,77
25,19,1205,58,0.21726316355086395,5.396956771443423,9
25,20,765,33,0.14620839651819484,5.335755363771855,5
25,22,590,19,0.05535031126862615,5.248637040910841,37
26,2,2225,83,0.08975240779518356,5.361186542109857,26
26,3,1550,73,0.16054784138523567,5.4541050432869795,55
26,4,1515,67,0.1246293246503445,5.393577893750142,110
26,5,1450,58,0.08456663723638849,5.352067232546064,109
26,6,1655,66,0.1270662622617803,5.439332025676834,95
26,7,1355,69,0.16162238705419266,5.469830651732595,14
26,8,1200,51,0.15548873419445655,5.398466992696408,12
26,9,1080,44,0.13841727580252394,5.4041326939537635,8
26,10,1155,50,0.0773190293267256,5.495981663346199,113
26,11,1320,71,0.16770614607684622,5.456350521367299,14
26,12,1400,54,0.0680272009574226,5.359300808536656,10
26,13,795,30,0.06028593684652786,5.377009092937729,18
26,14,930,36,0.19519444775928366,5.444719064304082,13
26,15,985,51,0.06464868668324207,5.506243127364538,31
26,16,1020,51,0.12201530848163204,5.630368073227781,31
26,17,1275,85,0.1829406437440583,5.6049346936732345,76
26,18,635,30,0.05282274721682307,5.468773584589381,11
26,19,1205,58,0.19857903441402278,5.453269962019455,7
26,20,765,33,0.13952504851117303,5.391429963623579,3
26,22,590,19,0.057950930284809576,5.303402626492914,47
27,2,2225,83,0.07895776202067306,5.277129108925454,34
27,3,1550,73,0.15321292000016062,5.368590751505521,46
27,4,1515,67,0.12988897560587367,5.309012600252567,367
27,5,1450,58,0.06432805489451154,5.268152779977674,87
27,6,1655,66,0.10236130212240246,5.354049358355922,127
27,7,1355,69,0.14423849798173122,5.384069799927377,22
27,8,1200,51,0.12299074404146848,5.313825043573295,5
27,9,1080,44,0.12327898196101145,5.319401912945928,21
27,10,1155,50,0.07600728686019186,5.409810792808346,195
27,11,1320,71,0.10184655621905711,5.370801022990768,2
27,12,1400,54,0.054488986037040006,5.2752729415541735,2
27,13,795,30,0.05305128980059713,5.292703579780997,17
27,14,930,36,0.17648067254514588,5.359351934218086,17
27,15,985,51,0.07272543200037586,5.419911368501066,209
27,16,1020,51,0.14308280657643335,5.542090173475261,6
27,17,1275,85,0.1589774524116445,5.517055560982029,31
27,18,635,30,0.07228676152761095,5.383029306419508,29
27,19,1205,58,0.25512944484402494,5.367768763382079,7
27,20,765,33,0.20217368496315216,5.30689834727782,5
28,2,2225,83,0.06719182340720975,10.345894883240069,21
28,3,1550,73,0.13706186049798577,10.525206876645994,21
28,4,1515,67,0.13646726652198563,10.408402971060603,54
28,5,1450,58,0.07328489197853075,10.328296648704924,51
28,6,1655,66,0.09164602714965892,10.496698245934803,26
28,7,1355,69,0.10965687898618529,10.555553795313237,4
28,8,1200,51,0.12451715833607949,10.417837842124037,32
28,9,1080,44,0.11463517311152137,10.428771382523728,11
28,10,1155,50,0.07837136882853601,10.606019418010682,95
28,11,1320,71,0.12984429632922076,10.529540148767593,2
